"wilaya_code","wilaya_name","wilaya_name_ar","daira_code","daira_name","daira_name_ar","commune_code","commune_name","commune_name_ar"
"16","Alger","الجزائر","1614","Baraki","براقي","606","Sidi Moussa","سيدي موسى"
"16","Alger","الجزائر","1617","Hussein Dey","حسين داي","583","El Magharia","المغارية"
"16","Alger","الجزائر","1617","Hussein Dey","حسين داي","588","Hussein Dey","حسين داي"
"16","Alger","الجزائر","1617","Hussein Dey","حسين داي","591","Kouba","القبة"
"16","Alger","الجزائر","1617","Hussein Dey","حسين داي","594","Mohamed Belouzdad","محمد بلوزداد"
"16","Alger","الجزائر","1620","Dar El Beida","الدار البيضاء","555","Ain Taya","عين طاية"
"16","Alger","الجزائر","1620","Dar El Beida","الدار البيضاء","558","Bab Ezzouar","باب الزوار"
"16","Alger","الجزائر","1620","Dar El Beida","الدار البيضاء","568","Bordj El Bahri","برج البحري"
"16","Alger","الجزائر","1620","Dar El Beida","الدار البيضاء","569","Bordj El Kiffan","برج الكيفان"
"16","Alger","الجزائر","1620","Dar El Beida","الدار البيضاء","574","Dar El Beida","الدار البيضاء"
"16","Alger","الجزائر","1620","Dar El Beida","الدار البيضاء","584","El Marsa","المرسى"
"16","Alger","الجزائر","1620","Dar El Beida","الدار البيضاء","595","Mohammadia","المحمدية"
"16","Alger","الجزائر","1636","Birtouta","بئر توتة","566","Bir Touta","بئر توتة"
"16","Alger","الجزائر","1636","Birtouta","بئر توتة","598","Ouled Chebel","اولاد شبل"
"16","Alger","الجزائر","1636","Birtouta","بئر توتة","609","Tessala El Merdja","تسالة المرجة"
"16","Alger","الجزائر","1638","Rouiba","الرويبة","587","Herraoua","هراوة"
"16","Alger","الجزائر","1638","Rouiba","الرويبة","602","Reghaia","رغاية"
"16","Alger","الجزائر","1638","Rouiba","الرويبة","603","Rouiba","الرويبة"
"16","Alger","الجزائر","1644","Zeralda","زرالدة","593","Maalma","المعالمة"
"16","Alger","الجزائر","1644","Zeralda","زرالدة","600","Rahmania","الرحمانية"
"16","Alger","الجزائر","1644","Zeralda","زرالدة","607","Souidania","سويدانية"
"16","Alger","الجزائر","1644","Zeralda","زرالدة","608","Staoueli","سطاوالي"
"16","Alger","الجزائر","1644","Zeralda","زرالدة","610","Zeralda","زرالدة"
"16","Alger","الجزائر","1649","Draria","الدرارية","559","Baba Hassen","بابا حسن"
"16","Alger","الجزائر","1649","Draria","الدرارية","577","Douira","الدويرة"
"16","Alger","الجزائر","1649","Draria","الدرارية","578","Draria","الدرارية"
"16","Alger","الجزائر","1649","Draria","الدرارية","579","El Achour","العاشور"
"16","Alger","الجزائر","1649","Draria","الدرارية","590","Khraissia","الخرايسية"
"16","Alger","الجزائر","1652","Cheraga","الشراقة","554","Ain Benian","عين بنيان"
"16","Alger","الجزائر","1652","Cheraga","الشراقة","573","Cheraga","الشراقة"
"16","Alger","الجزائر","1652","Cheraga","الشراقة","575","Dely Ibrahim","دالي ابراهيم"
"16","Alger","الجزائر","1652","Cheraga","الشراقة","586","Hammamet","الحمامات"
"16","Alger","الجزائر","1652","Cheraga","الشراقة","599","Ouled Fayet","اولاد فايت"
"17","Djelfa","الجلفة","1701","Djelfa","الجلفة","624","Djelfa","الجلفة"
"17","Djelfa","الجلفة","1704","Hassi Bahbah","حاسي بحبح","614","Ain Maabed","عين معبد"
"17","Djelfa","الجلفة","1704","Hassi Bahbah","حاسي بحبح","633","Hassi Bahbah","حاسي بحبح"
"17","Djelfa","الجلفة","1704","Hassi Bahbah","حاسي بحبح","634","Hassi El Euch","حاسي العش"
"17","Djelfa","الجلفة","1704","Hassi Bahbah","حاسي بحبح","645","Zaafrane","زعفران"
"17","Djelfa","الجلفة","1707","Faidh El Botma","فيض البطمة","616","Amourah","عمورة"
"17","Djelfa","الجلفة","1707","Faidh El Botma","فيض البطمة","629","Faidh El Botma","فيض البطمة"
"17","Djelfa","الجلفة","1707","Faidh El Botma","فيض البطمة","639","Oum Laadham","أم العظام"
"17","Djelfa","الجلفة","1708","Birine","بيرين","617","Benhar","بنهار"
"17","Djelfa","الجلفة","1708","Birine","بيرين","619","Birine","بيرين"
"17","Djelfa","الجلفة","1714","El Idrissia","الادريسية","611","Ain Chouhada","عين الشهداء"
"17","Djelfa","الجلفة","1714","El Idrissia","الادريسية","625","Douis","دويس"
"17","Djelfa","الجلفة","1714","El Idrissia","الادريسية","627","El Idrissia","الادريسية"
"17","Djelfa","الجلفة","1717","Messaad","مسعد","623","Deldoul","دلدول"
"17","Djelfa","الجلفة","1717","Messaad","مسعد","631","Guettara","قطارة"
"17","Djelfa","الجلفة","1717","Messaad","مسعد","636","Messaad","مسعد"
"17","Djelfa","الجلفة","1717","Messaad","مسعد","640","Sed Rahal","سد الرحال"
"17","Djelfa","الجلفة","1717","Messaad","مسعد","641","Selmana","سلمانة"
"17","Djelfa","الجلفة","1719","Sidi Laadjel","سيدي لعجال","628","El Khemis","الخميس"
"17","Djelfa","الجلفة","1719","Sidi Laadjel","سيدي لعجال","635","Hassi Fedoul","حاسي فدول"
"17","Djelfa","الجلفة","1719","Sidi Laadjel","سيدي لعجال","643","Sidi Laadjel","سيدي لعجال"
"17","Djelfa","الجلفة","1720","Had Sahary","حد الصحاري","613","Ain Fekka","عين فقه"
"17","Djelfa","الجلفة","1720","Had Sahary","حد الصحاري","620","Bouira Lahdab","بويرة الأحداب"
"17","Djelfa","الجلفة","1720","Had Sahary","حد الصحاري","632","Had Sahary","حد الصحاري"
"17","Djelfa","الجلفة","1725","Dar Chioukh","دار الشيوخ","622","Dar Chioukh","دار الشيوخ"
"17","Djelfa","الجلفة","1725","Dar Chioukh","دار الشيوخ","637","M'liliha","مليليحة"
"17","Djelfa","الجلفة","1725","Dar Chioukh","دار الشيوخ","642","Sidi Baizid","سيدي بايزيد"
"17","Djelfa","الجلفة","1726","Charef","الشارف","618","Benyagoub","بن يعقوب"
"17","Djelfa","الجلفة","1726","Charef","الشارف","621","Charef","الشارف"
"17","Djelfa","الجلفة","1726","Charef","الشارف","626","El Guedid","القديد"
"17","Djelfa","الجلفة","1730","Ain El Ibel","عين الإبل","612","Ain El Ibel","عين الإبل"
"17","Djelfa","الجلفة","1730","Ain El Ibel","عين الإبل","638","Moudjebara","مجبارة"
"17","Djelfa","الجلفة","1730","Ain El Ibel","عين الإبل","644","Taadmit","تعظميت"
"17","Djelfa","الجلفة","1730","Ain El Ibel","عين الإبل","646","Zaccar","زكار"
"17","Djelfa","الجلفة","1731","Ain Oussera","عين وسارة","615","Ain Oussera","عين وسارة"
"17","Djelfa","الجلفة","1731","Ain Oussera","عين وسارة","630","Guernini","قرنيني"
"18","Jijel","جيجل","1801","Jijel","جيجل","662","Jijel","جيجل"
"18","Jijel","جيجل","1803","El Aouana","العوانة","656","El Aouana","العوانة"
"18","Jijel","جيجل","1803","El Aouana","العوانة","668","Selma Benziada","سلمى بن زيادة"
"18","Jijel","جيجل","1804","Ziamah Mansouriah","زيامة منصورية","660","Erraguene Souissi","أراقن سويسي"
"18","Jijel","جيجل","1804","Ziamah Mansouriah","زيامة منصورية","674","Ziama Mansouriah","زيامة منصورية"
"18","Jijel","جيجل","1805","Taher","الطاهير","650","Boussif Ouled Askeur","بوسيف أولاد عسكر"
"18","Jijel","جيجل","1805","Taher","الطاهير","651","Chahna","الشحنة"
"18","Jijel","جيجل","1805","Taher","الطاهير","659","Emir Abdelkader","الامير عبد القادر"
"18","Jijel","جيجل","1805","Taher","الطاهير","665","Oudjana","وجانة"
"18","Jijel","جيجل","1805","Taher","الطاهير","672","Taher","الطاهير"
"18","Jijel","جيجل","1807","Chekfa","الشقفة","647","Bordj T'har","برج الطهر"
"18","Jijel","جيجل","1807","Chekfa","الشقفة","652","Chekfa","الشقفة"
"18","Jijel","جيجل","1807","Chekfa","الشقفة","657","El Kennar Nouchfi","القنار نشفي"
"18","Jijel","جيجل","1807","Chekfa","الشقفة","670","Sidi Abdelaziz","سيدي عبد العزيز"
"18","Jijel","جيجل","1809","El Milia","الميلية","658","El Milia","الميلية"
"18","Jijel","جيجل","1809","El Milia","الميلية","667","Ouled Yahia Khadrouch","أولاد يحيى خدروش"
"18","Jijel","جيجل","1810","Sidi Marouf","سيدي معروف","666","Ouled Rabah","أولاد رابح"
"18","Jijel","جيجل","1810","Sidi Marouf","سيدي معروف","671","Sidi Marouf","سيدي معروف"
"18","Jijel","جيجل","1811","Settara","السطارة","661","Ghebala","غبالة"
"18","Jijel","جيجل","1811","Settara","السطارة","669","Settara","السطارة"
"18","Jijel","جيجل","1812","El Ancer","العنصر","649","Bouraoui Belhadef","بوراوي بلهادف"
"18","Jijel","جيجل","1812","El Ancer","العنصر","653","Djemaa Beni Habibi","الجمعة بني حبيبي"
"18","Jijel","جيجل","1812","El Ancer","العنصر","655","El Ancer","العنصر"
"18","Jijel","جيجل","1812","El Ancer","العنصر","664","Khiri Oued Adjoul","خيري واد عجول"
"18","Jijel","جيجل","1817","Djimla","جيملة","648","Boudria Beniyadjis","بودريعة بني  ياجيس"
"18","Jijel","جيجل","1817","Djimla","جيملة","654","Djimla","جيملة"
"18","Jijel","جيجل","1824","Texenna","تاكسنة","663","Kaous","قاوس"
"18","Jijel","جيجل","1824","Texenna","تاكسنة","673","Texenna","تاكسنة"
"19","Sétif","سطيف","1901","Setif","سطيف","729","Setif","سطيف"
"19","Sétif","سطيف","1902","Ain El Kebira","عين الكبيرة","678","Ain El Kebira","عين الكبيرة"
"19","Sétif","سطيف","1902","Ain El Kebira","عين الكبيرة","703","Dehamcha","الدهامشة"
"19","Sétif","سطيف","1902","Ain El Kebira","عين الكبيرة","722","Ouled Addouane","أولاد عدوان"
"19","Sétif","سطيف","1903","Beni Aziz","بني عزيز","683","Ain-Sebt","عين السبت"
"19","Sétif","سطيف","1903","Beni Aziz","بني عزيز","695","Beni-Aziz","بني عزيز"
"19","Sétif","سطيف","1903","Beni Aziz","بني عزيز","718","Maaouia","معاوية"
"19","Sétif","سطيف","1908","Bir El Arch","بئر العرش","690","Bellaa","بلاعة"
"19","Sétif","سطيف","1908","Bir El Arch","بئر العرش","698","Bir-El-Arch","بئر العرش"
"19","Sétif","سطيف","1908","Bir El Arch","بئر العرش","708","El-Ouldja","الولجة"
"19","Sétif","سطيف","1908","Bir El Arch","بئر العرش","730","Tachouda","تاشودة"
"19","Sétif","سطيف","1916","Babor","بابور","687","Babor","بابور"
"19","Sétif","سطيف","1916","Babor","بابور","728","Serdj-El-Ghoul","سرج الغول"
"19","Sétif","سطيف","1917","Guidjel","قجال","712","Guidjel","قجال"
"19","Sétif","سطيف","1917","Guidjel","قجال","723","Ouled Sabor","أولاد صابر"
"19","Sétif","سطيف","1920","El Eulma","العلمة","688","Bazer-Sakra","بازر سكرة"
"19","Sétif","سطيف","1920","El Eulma","العلمة","706","El Eulma","العلمة"
"19","Sétif","سطيف","1920","El Eulma","العلمة","710","Guelta Zerka","قلتة زرقاء"
"19","Sétif","سطيف","1921","Djemila","جميلة","692","Beni Fouda","بني فودة"
"19","Sétif","سطيف","1921","Djemila","جميلة","704","Djemila","جميلة"
"19","Sétif","سطيف","1922","Beni Ourtilane","بني ورتيلان","681","Ain-Legradj","عين لقراج"
"19","Sétif","سطيف","1922","Beni Ourtilane","بني ورتيلان","691","Beni Chebana","بني شبانة"
"19","Sétif","سطيف","1922","Beni Ourtilane","بني ورتيلان","693","Beni Ourtilane","بني ورتيلان"
"19","Sétif","سطيف","1922","Beni Ourtilane","بني ورتيلان","696","Beni-Mouhli","بني موحلي"
"19","Sétif","سطيف","1926","Ain Arnat","عين أرنات","675","Ain Abessa","عين عباسة"
"19","Sétif","سطيف","1926","Ain Arnat","عين أرنات","676","Ain Arnat","عين أرنات"
"19","Sétif","سطيف","1926","Ain Arnat","عين أرنات","707","El Ouricia","أوريسيا"
"19","Sétif","سطيف","1926","Ain Arnat","عين أرنات","720","Mezloug","مزلوق"
"19","Sétif","سطيف","1927","Amoucha","عموشة","686","Amoucha","عموشة"
"19","Sétif","سطيف","1927","Amoucha","عموشة","721","Oued El Bared","واد البارد"
"19","Sétif","سطيف","1927","Amoucha","عموشة","734","Tizi N'bechar","تيزي نبشار"
"19","Sétif","سطيف","1928","Ain Oulmene","عين ولمان","680","Ain Oulmene","عين ولمان"
"19","Sétif","سطيف","1928","Ain Oulmene","عين ولمان","709","Guellal","قلال"
"19","Sétif","سطيف","1928","Ain Oulmene","عين ولمان","717","Kasr El Abtal","قصر الابطال"
"19","Sétif","سطيف","1928","Ain Oulmene","عين ولمان","724","Ouled Si Ahmed","أولاد سي أحمد"
"19","Sétif","سطيف","1930","Bouandas","بوعنداس","684","Ait Naoual Mezada","أيت نوال مزادة"
"19","Sétif","سطيف","1930","Bouandas","بوعنداس","685","Ait-Tizi","ايت تيزي"
"19","Sétif","سطيف","1930","Bouandas","بوعنداس","699","Bouandas","بوعنداس"
"19","Sétif","سطيف","1930","Bouandas","بوعنداس","701","Bousselam","بوسلام"
"19","Sétif","سطيف","1932","Hammam Sokhna","حمام السخنة","713","Hamam Soukhna","حمام السخنة"
"19","Sétif","سطيف","1932","Hammam Sokhna","حمام السخنة","732","Taya","الطاية"
"19","Sétif","سطيف","1932","Hammam Sokhna","حمام السخنة","733","Tella","التلة"
"19","Sétif","سطيف","1939","Salah Bey","صالح باي","702","Boutaleb","بوطالب"
"19","Sétif","سطيف","1939","Salah Bey","صالح باي","714","Hamma","الحامة"
"19","Sétif","سطيف","1939","Salah Bey","صالح باي","725","Ouled Tebben","أولاد تبان"
"19","Sétif","سطيف","1939","Salah Bey","صالح باي","726","Rosfa","الرصفة"
"19","Sétif","سطيف","1939","Salah Bey","صالح باي","727","Salah Bey","صالح باي"
"19","Sétif","سطيف","1940","Ain Azel","عين أزال","677","Ain Azel","عين أزال"
"19","Sétif","سطيف","1940","Ain Azel","عين أزال","679","Ain Lahdjar","عين الحجر"
"19","Sétif","سطيف","1940","Ain Azel","عين أزال","689","Beidha Bordj","بيضاء برج"
"19","Sétif","سطيف","1940","Ain Azel","عين أزال","697","Bir Haddada","بئر حدادة"
"19","Sétif","سطيف","1941","Guenzet","قنزات","711","Guenzet","قنزات"
"19","Sétif","سطيف","1941","Guenzet","قنزات","716","Harbil","حربيل"
"19","Sétif","سطيف","1943","Bougaa","بوقاعة","682","Ain-Roua","عين الروى"
"19","Sétif","سطيف","1943","Bougaa","بوقاعة","694","Beni Oussine","بني وسين"
"19","Sétif","سطيف","1943","Bougaa","بوقاعة","700","Bougaa","بوقاعة"
"19","Sétif","سطيف","1950","Hammam Guergour","حمام قرقور","705","Draa-Kebila","ذراع قبيلة"
"19","Sétif","سطيف","1950","Hammam Guergour","حمام قرقور","715","Hammam Guergour","حمام قرقور"
"19","Sétif","سطيف","1955","Maoklane","ماوكلان","719","Maouaklane","ماوكلان"
"19","Sétif","سطيف","1955","Maoklane","ماوكلان","731","Tala-Ifacene","تالة إيفاسن"
"20","Saïda","سعيدة","2001","Saida","سعيدة","745","Saida","سعيدة"
"20","Saïda","سعيدة","2003","Ain El Hadjar","عين الحجر","735","Ain El Hadjar","عين الحجر"
"20","Saïda","سعيدة","2003","Ain El Hadjar","عين الحجر","742","Moulay Larbi","مولاي العربي"
"20","Saïda","سعيدة","2003","Ain El Hadjar","عين الحجر","746","Sidi Ahmed","سيدي احمد"
"20","Saïda","سعيدة","2006","Youb","يوب","738","Doui Thabet","دوي ثابت"
"20","Saïda","سعيدة","2006","Youb","يوب","750","Youb","يوب"
"20","Saïda","سعيدة","2009","Sidi Boubekeur","سيدي بوبكر","740","Hounet","هونت"
"20","Saïda","سعيدة","2009","Sidi Boubekeur","سيدي بوبكر","744","Ouled Khaled","أولاد خالد"
"20","Saïda","سعيدة","2009","Sidi Boubekeur","سيدي بوبكر","747","Sidi Amar","سيدي عمر"
"20","Saïda","سعيدة","2009","Sidi Boubekeur","سيدي بوبكر","748","Sidi Boubekeur","سيدي بوبكر"
"20","Saïda","سعيدة","2010","El Hassasna","الحساسنة","736","Ain Sekhouna","عين السخونة"
"20","Saïda","سعيدة","2010","El Hassasna","الحساسنة","739","El Hassasna","الحساسنة"
"20","Saïda","سعيدة","2010","El Hassasna","الحساسنة","741","Maamora","المعمورة"
"20","Saïda","سعيدة","2014","Ouled Brahim","أولاد ابراهيم","737","Ain Soltane","عين السلطان"
"20","Saïda","سعيدة","2014","Ouled Brahim","أولاد ابراهيم","743","Ouled Brahim","أولاد إبراهيم"
"20","Saïda","سعيدة","2014","Ouled Brahim","أولاد ابراهيم","749","Tircine","تيرسين"
"21","Skikda","سكيكدة","2101","Skikda","سكيكدة","772","Filfila","فلفلة"
"21","Skikda","سكيكدة","2101","Skikda","سكيكدة","773","Hammadi Krouma","حمادي كرومة"
"21","Skikda","سكيكدة","2101","Skikda","سكيكدة","785","Skikda","سكيكدة"
"21","Skikda","سكيكدة","2103","El Hadaiek","الحدائق","754","Ain Zouit","عين زويت"
"21","Skikda","سكيكدة","2103","El Hadaiek","الحدائق","762","Bouchetata","بوشطاطة"
"21","Skikda","سكيكدة","2103","El Hadaiek","الحدائق","768","El Hadaiek","الحدائق"
"21","Skikda","سكيكدة","2104","Azzaba","عزابة","752","Ain Charchar","عين شرشار"
"21","Skikda","سكيكدة","2104","Azzaba","عزابة","755","Azzaba","عزابة"
"21","Skikda","سكيكدة","2104","Azzaba","عزابة","765","Djendel Saadi Mohamed","جندل سعدي محمد"
"21","Skikda","سكيكدة","2104","Azzaba","عزابة","767","El Ghedir","الغدير"
"21","Skikda","سكيكدة","2104","Azzaba","عزابة","771","Es Sebt","السبت"
"21","Skikda","سكيكدة","2108","Ben Azzouz","بن عزوز","756","Bekkouche Lakhdar","بكوش لخضر"
"21","Skikda","سكيكدة","2108","Ben Azzouz","بن عزوز","757","Ben Azzouz","بن عزوز"
"21","Skikda","سكيكدة","2108","Ben Azzouz","بن عزوز","769","El Marsa","المرسى"
"21","Skikda","سكيكدة","2110","Collo","القل","760","Beni Zid","بني زيد"
"21","Skikda","سكيكدة","2110","Collo","القل","763","Cheraia","الشرايع"
"21","Skikda","سكيكدة","2110","Collo","القل","764","Collo","القل"
"21","Skikda","سكيكدة","2113","Ouled Attia","أولاد عطية","776","Khenag Maoune","خناق مايو"
"21","Skikda","سكيكدة","2113","Ouled Attia","أولاد عطية","777","Oued Zhour","وادي الزهور"
"21","Skikda","سكيكدة","2113","Ouled Attia","أولاد عطية","779","Ouled Attia","أولاد عطية"
"21","Skikda","سكيكدة","2115","Zitouna","الزيتونة","774","Kanoua","قنواع"
"21","Skikda","سكيكدة","2115","Zitouna","الزيتونة","788","Zitouna","الزيتونة"
"21","Skikda","سكيكدة","2116","El Harrouch","الحروش","766","El Arrouch","الحروش"
"21","Skikda","سكيكدة","2116","El Harrouch","الحروش","770","Emjez Edchich","مجاز الدشيش"
"21","Skikda","سكيكدة","2116","El Harrouch","الحروش","780","Ouled Habbaba","أولاد حبابة"
"21","Skikda","سكيكدة","2116","El Harrouch","الحروش","783","Salah Bouchaour","صالح بو الشعور"
"21","Skikda","سكيكدة","2116","El Harrouch","الحروش","787","Zerdezas","زردازة"
"21","Skikda","سكيكدة","2119","Sidi Mezghiche","سيدي مزغيش","751","Ain Bouziane","عين بوزيان"
"21","Skikda","سكيكدة","2119","Sidi Mezghiche","سيدي مزغيش","759","Beni Oulbane","بني ولبان"
"21","Skikda","سكيكدة","2119","Sidi Mezghiche","سيدي مزغيش","784","Sidi Mezghiche","سيدي مزغيش"
"21","Skikda","سكيكدة","2123","Ramdane Djamel","رمضان جمال","758","Beni Bechir","بني بشير"
"21","Skikda","سكيكدة","2123","Ramdane Djamel","رمضان جمال","782","Ramdane Djamel","رمضان جمال"
"21","Skikda","سكيكدة","2126","Tamalous","تمالوس","761","Bin El Ouiden","بين الويدان"
"21","Skikda","سكيكدة","2126","Tamalous","تمالوس","775","Kerkara","الكركرة"
"21","Skikda","سكيكدة","2126","Tamalous","تمالوس","786","Tamalous","تمالوس"
"21","Skikda","سكيكدة","2127","Ain Kechra","عين قشرة","753","Ain Kechra","عين قشرة"
"21","Skikda","سكيكدة","2127","Ain Kechra","عين قشرة","778","Ouldja Boulbalout","الولجة بولبلوط"
"21","Skikda","سكيكدة","2128","Oum Toub","أم الطوب","781","Oum Toub","أم الطوب"
"22","Sidi Bel Abbès","سيدي بلعباس","2201","Sidi Bel Abbes","سيدي بلعباس","824","Sidi Bel-Abbes","سيدي بلعباس"
"22","Sidi Bel Abbès","سيدي بلعباس","2202","Tessala","تسالة","791","Ain Thrid","عين الثريد"
"22","Sidi Bel Abbès","سيدي بلعباس","2202","Tessala","تسالة","820","Sehala Thaoura","السهالة الثورة"
"22","Sidi Bel Abbès","سيدي بلعباس","2202","Tessala","تسالة","838","Tessala","تسالة"
"22","Sidi Bel Abbès","سيدي بلعباس","2204","Mostefa  Ben Brahim","مصطفى بن ابراهيم","796","Belarbi","بلعربي"
"22","Sidi Bel Abbès","سيدي بلعباس","2204","Mostefa  Ben Brahim","مصطفى بن ابراهيم","813","Mostefa  Ben Brahim","مصطفى بن ابراهيم"
"22","Sidi Bel Abbès","سيدي بلعباس","2204","Mostefa  Ben Brahim","مصطفى بن ابراهيم","839","Tilmouni","تلموني"
"22","Sidi Bel Abbès","سيدي بلعباس","2204","Mostefa  Ben Brahim","مصطفى بن ابراهيم","840","Zerouala","زروالة"
"22","Sidi Bel Abbès","سيدي بلعباس","2205","Telagh","تلاغ","803","Dhaya","الضاية"
"22","Sidi Bel Abbès","سيدي بلعباس","2205","Telagh","تلاغ","812","Mezaourou","مزاورو"
"22","Sidi Bel Abbès","سيدي بلعباس","2205","Telagh","تلاغ","835","Teghalimet","تغاليمت"
"22","Sidi Bel Abbès","سيدي بلعباس","2205","Telagh","تلاغ","836","Telagh","تلاغ"
"22","Sidi Bel Abbès","سيدي بلعباس","2208","Sidi Ali Boussidi","سيدي علي بوسيدي","790","Ain Kada","عين قادة"
"22","Sidi Bel Abbès","سيدي بلعباس","2208","Sidi Ali Boussidi","سيدي علي بوسيدي","807","Lamtar","لمطار"
"22","Sidi Bel Abbès","سيدي بلعباس","2208","Sidi Ali Boussidi","سيدي علي بوسيدي","823","Sidi Ali Boussidi","سيدي علي بوسيدي"
"22","Sidi Bel Abbès","سيدي بلعباس","2208","Sidi Ali Boussidi","سيدي علي بوسيدي","827","Sidi Dahou Zairs","سيدي دحو الزاير"
"22","Sidi Bel Abbès","سيدي بلعباس","2210","Marhoum","مرحوم","799","Bir El Hammam","بئر الحمام"
"22","Sidi Bel Abbès","سيدي بلعباس","2210","Marhoum","مرحوم","809","Marhoum","مرحوم"
"22","Sidi Bel Abbès","سيدي بلعباس","2210","Marhoum","مرحوم","826","Sidi Chaib","سيدي شعيب"
"22","Sidi Bel Abbès","سيدي بلعباس","2214","Sidi Lahcene","سيدي لحسن","794","Amarnas","العمارنة"
"22","Sidi Bel Abbès","سيدي بلعباس","2214","Sidi Lahcene","سيدي لحسن","829","Sidi Khaled","سيدي خالد"
"22","Sidi Bel Abbès","سيدي بلعباس","2214","Sidi Lahcene","سيدي لحسن","830","Sidi Lahcene","سيدي لحسن"
"22","Sidi Bel Abbès","سيدي بلعباس","2214","Sidi Lahcene","سيدي لحسن","831","Sidi Yacoub","سيدي يعقوب"
"22","Sidi Bel Abbès","سيدي بلعباس","2217","Tenira","تنيرة","798","Benachiba Chelia","بن عشيبة شلية"
"22","Sidi Bel Abbès","سيدي بلعباس","2217","Tenira","تنيرة","805","Hassi Dahou","حاسي دحو"
"22","Sidi Bel Abbès","سيدي بلعباس","2217","Tenira","تنيرة","816","Oued Sefioun","وادي سفيون"
"22","Sidi Bel Abbès","سيدي بلعباس","2217","Tenira","تنيرة","837","Tenira","تنيرة"
"22","Sidi Bel Abbès","سيدي بلعباس","2218","Moulay Slissen","مولاي سليسن","792","Ain Tindamine","عين تندمين"
"22","Sidi Bel Abbès","سيدي بلعباس","2218","Moulay Slissen","مولاي سليسن","804","El Hacaiba","الحصيبة"
"22","Sidi Bel Abbès","سيدي بلعباس","2218","Moulay Slissen","مولاي سليسن","814","Moulay Slissen","مولاي سليسن"
"22","Sidi Bel Abbès","سيدي بلعباس","2222","Merine","مرين","811","Merine","مرين"
"22","Sidi Bel Abbès","سيدي بلعباس","2222","Merine","مرين","817","Oued Taourira","وادي تاوريرة"
"22","Sidi Bel Abbès","سيدي بلعباس","2222","Merine","مرين","833","Taoudmout","تاودموت"
"22","Sidi Bel Abbès","سيدي بلعباس","2222","Merine","مرين","834","Tefessour","تفسور"
"22","Sidi Bel Abbès","سيدي بلعباس","2223","Ras El Ma","راس الماء","815","Oued Sebaa","وادي السبع"
"22","Sidi Bel Abbès","سيدي بلعباس","2223","Ras El Ma","راس الماء","818","Ras El Ma","راس الماء"
"22","Sidi Bel Abbès","سيدي بلعباس","2223","Ras El Ma","راس الماء","819","Redjem Demouche","رجم دموش"
"22","Sidi Bel Abbès","سيدي بلعباس","2228","Ain El Berd","عين البرد","789","Ain El Berd","عين البرد"
"22","Sidi Bel Abbès","سيدي بلعباس","2228","Ain El Berd","عين البرد","808","Makedra","مكدرة"
"22","Sidi Bel Abbès","سيدي بلعباس","2228","Ain El Berd","عين البرد","825","Sidi Brahim","سيدي ابراهيم"
"22","Sidi Bel Abbès","سيدي بلعباس","2228","Ain El Berd","عين البرد","828","Sidi Hamadouche","سيدي حمادوش"
"22","Sidi Bel Abbès","سيدي بلعباس","2229","Sfisef","سفيزف","793","Ain- Adden","عين أدن"
"22","Sidi Bel Abbès","سيدي بلعباس","2229","Sfisef","سفيزف","800","Boudjebaa El Bordj","بوجبهة البرج"
"22","Sidi Bel Abbès","سيدي بلعباس","2229","Sfisef","سفيزف","810","M'cid","مسيد"
"22","Sidi Bel Abbès","سيدي بلعباس","2229","Sfisef","سفيزف","821","Sfisef","سفيزف"
"22","Sidi Bel Abbès","سيدي بلعباس","2245","Ben Badis","بن باديس","795","Bedrabine El Mokrani","بضرابين المقراني"
"22","Sidi Bel Abbès","سيدي بلعباس","2245","Ben Badis","بن باديس","797","Ben Badis","بن باديس"
"22","Sidi Bel Abbès","سيدي بلعباس","2245","Ben Badis","بن باديس","802","Chetouane Belaila","شيطوان البلايلة"
"22","Sidi Bel Abbès","سيدي بلعباس","2245","Ben Badis","بن باديس","806","Hassi Zahana","حاسي زهانة"
"22","Sidi Bel Abbès","سيدي بلعباس","2246","Sidi Ali Ben Youb","سيدي علي بن يوب","801","Boukhanefis","بوخنفيس"
"22","Sidi Bel Abbès","سيدي بلعباس","2246","Sidi Ali Ben Youb","سيدي علي بن يوب","822","Sidi Ali Benyoub","سيدي علي بن يوب"
"22","Sidi Bel Abbès","سيدي بلعباس","2246","Sidi Ali Ben Youb","سيدي علي بن يوب","832","Tabia","طابية"
"23","Annaba","عنابة","2301","Annaba","عنابة","842","Annaba","عنابة"
"23","Annaba","عنابة","2301","Annaba","عنابة","850","Seraidi","سرايدي"
"23","Annaba","عنابة","2302","Berrahal","برحال","843","Berrahal","برحال"
"23","Annaba","عنابة","2302","Berrahal","برحال","849","Oued El Aneb","واد العنب"
"23","Annaba","عنابة","2302","Berrahal","برحال","852","Treat","التريعات"
"23","Annaba","عنابة","2303","El Hadjar","الحجار","848","El Hadjar","الحجار"
"23","Annaba","عنابة","2303","El Hadjar","الحجار","851","Sidi Amar","سيدي عمار"
"23","Annaba","عنابة","2305","El Bouni","البوني","846","El Bouni","البوني"
"23","Annaba","عنابة","2309","Ain El Berda","عين الباردة","841","Ain El Berda","عين الباردة"
"23","Annaba","عنابة","2309","Ain El Berda","عين الباردة","845","Cheurfa","الشرفة"
"23","Annaba","عنابة","2309","Ain El Berda","عين الباردة","847","El Eulma","العلمة"
