id,commune_name,daira_name,wilaya_code,wilaya_name
1231,عين الكرمة,بوحجار,36,الطارف
1237,بوحجار,بوحجار,36,الطارف
1247,حمام بني صالح,بوحجار,36,الطارف
1249,وادي الزيتون,بوحجار,36,الطارف
1233,بن مهيدي,بن مهيدي,36,الطارف
1234,بريحان,بن مهيدي,36,الطارف
1239,شبيطة مختار,الذرعان,36,الطارف
1243,الشط,بن مهيدي,36,الطارف
1244,العيون,القالة,36,الطارف
1245,القالة,القالة,36,الطارف
1251,السوارخ,القالة,36,الطارف
1252,زريزر,البسباس,36,الطارف
1238,بوثلجة,بوثلجة,36,الطارف
1240,الشافية,بوثلجة,36,الطارف
1248,بحيرة الطيور,بوثلجة,36,الطارف
1241,شحاني,الذرعان,36,الطارف
1250,رمل السوق,القالة,36,الطارف
1232,عصفور,البسباس,36,الطارف
1242,الذرعـان,الذرعان,36,الطارف
1255,تندوف,تندوف,37,تندوف
1254,أم العسل,تندوف,37,تندوف
1262,خميستي,خميستي,38,تيسمسيلت
1275,ثنية الاحد,ثنية الاحد,38,تيسمسيلت
1269,أولاد بسام,تيسمسيلت,38,تيسمسيلت
1271,سيدي بوتوشنت,ثنية الاحد,38,تيسمسيلت
1276,تيسمسيلت,تيسمسيلت,38,تيسمسيلت
1272,سيدي العنتري,لرجام,38,تيسمسيلت
1257,بني شعيب,برج بونعامة,38,تيسمسيلت
1258,بني لحسن,برج بونعامة,38,تيسمسيلت
1270,سيدي عابد,عماري,38,تيسمسيلت
1273,سيدي سليمان,برج بونعامة,38,تيسمسيلت
1261,بوقائد,الأزهرية,38,تيسمسيلت
1263,الأربعاء,الأزهرية,38,تيسمسيلت
1266,الأزهرية,الأزهرية,38,تيسمسيلت
1264,لرجام,لرجام,38,تيسمسيلت
1268,الملعب,لرجام,38,تيسمسيلت
1265,العيون,خميستي,38,تيسمسيلت
1274,تملاحت,لرجام,38,تيسمسيلت
1277,اليوسفية,برج الأمير عبد القادر,38,تيسمسيلت
1260,برج الأمير عبد القادر,برج الأمير عبد القادر,38,تيسمسيلت
1256,عماري,عماري,38,تيسمسيلت
1267,المعاصم,عماري,38,تيسمسيلت
1259,برج بونعامة,برج بونعامة,38,تيسمسيلت
1282,دوار الماء,الطالب العربي,39,الوادي
1283,العقلة,الرباح,39,الوادي
1291,المقرن,المقرن,39,الوادي
1301,سيدي عون,المقرن,39,الوادي
1292,اميه وانسة,اميه وانسة,39,الوادي
1290,كوينين,الوادي,39,الوادي
1278,البياضة,البياضة,39,الوادي
1294,النخلة,الرباح,39,الوادي
1299,الرباح,الرباح,39,الوادي
1286,قمار,قمار,39,الوادي
1279,بن  قشة,الطالب العربي,39,الوادي
1297,ورماس,قمار,39,الوادي
1304,تغزوت,قمار,39,الوادي
1287,الحمراية,الرقيبة,39,الوادي
1298,الرقيبة,الرقيبة,39,الوادي
1280,الدبيلة,الدبيلة,39,الوادي
1288,حساني عبد الكريم,الدبيلة,39,الوادي
1289,حاسي خليفة,حاسي خليفة,39,الوادي
1307,الطريفاوي,حاسي خليفة,39,الوادي
1305,الطالب العربي,الطالب العربي,39,الوادي
1295,وادي العلندة,اميه وانسة,39,الوادي
1285,الوادي,الوادي,39,الوادي
1321,خيران,ششار,40,خنشلة
1309,بابار,بابار,40,خنشلة
1316,المحمل,أولاد رشاش,40,خنشلة
1324,أولاد رشاش,أولاد رشاش,40,خنشلة
1314,جلال,ششار,40,خنشلة
1328,يابوس,بوحمامة,40,خنشلة
1320,خنشلة,خنشلة,40,خنشلة
1319,قايس,قايس,40,خنشلة
1313,شلية,بوحمامة,40,خنشلة
1325,الرميلة,قايس,40,خنشلة
1327,تاوزيانت,قايس,40,خنشلة
1310,بغاي,الحامة,40,خنشلة
1315,الحامة,الحامة,40,خنشلة
1318,انسيغة,الحامة,40,خنشلة
1326,طامزة,الحامة,40,خنشلة
1308,عين الطويلة,عين الطويلة,40,خنشلة
1323,متوسة,عين الطويلة,40,خنشلة
1311,بوحمامة,بوحمامة,40,خنشلة
1317,الولجة,ششار,40,خنشلة
1322,مصارة,بوحمامة,40,خنشلة
1312,ششار,ششار,40,خنشلة
1349,سوق أهراس,سوق أهراس,41,سوق أهراس
1329,عين سلطان,سدراتة,41,سوق أهراس
1347,سدراتة,سدراتة,41,سوق أهراس
1334,الحنانشة,المشروحة,41,سوق أهراس
1337,المشروحة,المشروحة,41,سوق أهراس
1330,عين الزانة,أولاد إدريس,41,سوق أهراس
1341,أولاد إدريس,أولاد إدريس,41,سوق أهراس
1351,ترقالت,أم العظايم,41,سوق أهراس
1343,أم العظايم,أم العظايم,41,سوق أهراس
1340,وادي الكبريت,أم العظايم,41,سوق أهراس
1352,تيفاش,مداوروش,41,سوق أهراس
1345,الراقوبة,مداوروش,41,سوق أهراس
1332,الدريعة,تاورة,41,سوق أهراس
1350,تاورة,تاورة,41,سوق أهراس
1353,الزعرورية,تاورة,41,سوق أهراس
1333,الحدادة,الحدادة,41,سوق أهراس
1335,الخضارة,الحدادة,41,سوق أهراس
1342,أولاد مومن,الحدادة,41,سوق أهراس
1339,المراهنة,المراهنة,41,سوق أهراس
1344,ويلان,المراهنة,41,سوق أهراس
1348,سيدي فرج,المراهنة,41,سوق أهراس
1331,بئر بوحوش,بئر بوحوش,41,سوق أهراس
1346,سافل الويدان,بئر بوحوش,41,سوق أهراس
1336,خميسة,سدراتة,41,سوق أهراس
1338,مداوروش,مداوروش,41,سوق أهراس
1354,الزوابي,بئر بوحوش,41,سوق أهراس
1369,حجوط,حجوط,42,تيبازة
1375,مراد,حجوط,42,تيبازة
1374,مناصر,سيدي أعمر,42,تيبازة
1355,أغبال,قوراية,42,تيبازة
1377,الناظور,سيدي أعمر,42,تيبازة
1381,سيدي عامر,سيدي أعمر,42,تيبازة
1368,قوراية,قوراية,42,تيبازة
1376,مسلمون,قوراية,42,تيبازة
1364,شرشال,شرشال,42,تيبازة
1370,حجرة النص,شرشال,42,تيبازة
1378,سيدي غيلاس,شرشال,42,تيبازة
1365,الداموس,الداموس,42,تيبازة
1373,الأرهاط,الداموس,42,تيبازة
1367,فوكة,فوكة,42,تيبازة
1357,عين تاقورايت,بواسماعيل,42,تيبازة
1360,بوهارون,بواسماعيل,42,تيبازة
1361,بواسماعيل,بواسماعيل,42,تيبازة
1371,خميستي,بواسماعيل,42,تيبازة
1356,أحمر العين,أحمر العين,42,تيبازة
1362,بورقيقة,أحمر العين,42,تيبازة
1366,دواودة,فوكة,42,تيبازة
1379,سيدي راشد,أحمر العين,42,تيبازة
1358,الحطاطبة,القليعة,42,تيبازة
1363,الشعيبة,القليعة,42,تيبازة
1372,القليعة,القليعة,42,تيبازة
1380,سيدي سميان,شرشال,42,تيبازة
1382,تيبازة,تيبازة,42,تيبازة
1359,بني ميلك,الداموس,42,تيبازة
1394,مشيرة,التلاغمة,43,ميلة
1393,العياضي برباس,عين البيضاء أحريش,43,ميلة
1384," عين البيضاء أحريش",عين البيضاء أحريش,43,ميلة
1411,تسالة لمطاعي,ترعي باينان,43,ميلة
1410,ترعي باينان,ترعي باينان,43,ميلة
1387,اعميرة اراس,ترعي باينان,43,ميلة
1408,تسدان حدادة,تسدان حدادة,43,ميلة
1399,مينار زارزة,تسدان حدادة,43,ميلة
1406,سيدي مروان,سيدي مروان,43,ميلة
1391,الشيقارة,سيدي مروان,43,ميلة
1397,حمالة,القرارم قوقة,43,ميلة
1396,القرارم قوقة,القرارم قوقة,43,ميلة
1412,تيبرقنت,الرواشد,43,ميلة
1404,الرواشد,الرواشد,43,ميلة
1392,دراحي بوصلاح,بوحاتم,43,ميلة
1414,زغاية,وادي النجاء,43,ميلة
1401,وادي النجاء,وادي النجاء,43,ميلة
1383,أحمد راشدي,وادي النجاء,43,ميلة
1407,تاجنانت,تاجنانت,43,ميلة
1385,عين الملوك,شلغوم العيد,43,ميلة
1403,أولاد اخلوف,تاجنانت,43,ميلة
1388,بن يحي عبد الرحمن,تاجنانت,43,ميلة
1409,التلاغمة,التلاغمة,43,ميلة
1402,وادي سقان,التلاغمة,43,ميلة
1400,وادي العثمانية,شلغوم العيد,43,ميلة
1386,عين التين,ميلة,43,ميلة
1390,شلغوم العيد,شلغوم العيد,43,ميلة
1413,يحي بني قشة,فرجيوة,43,ميلة
1395,فرجيوة,فرجيوة,43,ميلة
1405,سيدي خليفة,ميلة,43,ميلة
1398,ميلة,ميلة,43,ميلة
1389,بوحاتم,بوحاتم,43,ميلة
1440,خميس مليانة,خميس,44,عين الدفلة
1446,سيدي الأخضر,خميس,44,عين الدفلة
1415,عين البنيان,حمام ريغة,44,عين الدفلة
1420,عين التركي,حمام ريغة,44,عين الدفلة
1437,حمام ريغة,حمام ريغة,44,عين الدفلة
1429,بوراشد,جليدة,44,عين الدفلة
1439,الحسينية,بومدفع,44,عين الدفلة
1430,جليدة,جليدة,44,عين الدفلة
1421,عريب,العامرة,44,عين الدفلة
1431,جمعة أولاد الشيخ,جليدة,44,عين الدفلة
1434,العامرة,العامرة,44,عين الدفلة
1435,العطاف,العطاف,44,عين الدفلة
1449,تبركانين,العطاف,44,عين الدفلة
1416,عين بويحيى,العبادية,44,عين الدفلة
1433,العبادية,العبادية,44,عين الدفلة
1447,تاشتة زقاغة,العبادية,44,عين الدفلة
1422,بربوش,جندل,44,عين الدفلة
1432,جندل,جندل,44,عين الدفلة
1425,بن علال,مليانة,44,عين الدفلة
1443,وادي الشرفاء,جندل,44,عين الدفلة
1428,بومدفع,بومدفع,44,عين الدفلة
1418,عين الاشياخ,عين الاشياخ,44,عين الدفلة
1419,عين السلطان,عين الاشياخ,44,عين الدفلة
1444,واد الجمعة,عين الاشياخ,44,عين الدفلة
1436,الماين,الروينة,44,عين الدفلة
1445,الروينة,الروينة,44,عين الدفلة
1450,زدين,الروينة,44,عين الدفلة
1426,بئر ولد خليفة,برج الأمير خالد,44,عين الدفلة
1427,برج الأمير خالد,برج الأمير خالد,44,عين الدفلة
1448,طارق بن زياد,برج الأمير خالد,44,عين الدفلة
1423,بطحية,بطحية,44,عين الدفلة
1424,بلعاص,بطحية,44,عين الدفلة
1438,الحسانية,بطحية,44,عين الدفلة
1417,عين الدفلى,عين الدفلى,44,عين الدفلة
1442,مليانة,مليانة,44,عين الدفلة
1441,المخاطرية,العامرة,44,عين الدفلة
1462,تيوت,عين الصفراء,45,النعامة
1459,مغرار,مغرار,45,النعامة
1453,عسلة,عسلة,45,النعامة
1456,القصدير,مكمن بن عمار,45,النعامة
1457,مكمن بن عمار,مكمن بن عمار,45,النعامة
1452,عين الصفراء,عين الصفراء,45,النعامة
1458,المشرية,المشرية,45,النعامة
1455,البيوض,المشرية,45,النعامة
1451,عين بن خليل,المشرية,45,النعامة
1460,النعامة,النعامة,45,النعامة
1454,جنين بورزق,مغرار,45,النعامة
1461,سفيسيفة,سفيسيفة,45,النعامة
1486,سيدي بومدين,عين الأربعاء,46,عين تيموشنت
1489,تامزورة,عين الأربعاء,46,عين تيموشنت
1471,شعبة اللحم,المالح,46,عين تيموشنت
1474,المالح,المالح,46,عين تيموشنت
1483,أولاد الكيحل,المالح,46,عين تيموشنت
1472,شنتوف,حمام بوحجر,46,عين تيموشنت
1490,تارقة,المالح,46,عين تيموشنت
1481,وادي الصباح,عين الأربعاء,46,عين تيموشنت
1473,العامرية,العامرية,46,عين تيموشنت
1479,حاسي الغلة,العامرية,46,عين تيموشنت
1482,أولاد بوجمعة,العامرية,46,عين تيموشنت
1463,أغلال,عين الكيحل,46,عين تيموشنت
1465,عين الكيحل,عين الكيحل,46,عين تيموشنت
1467,عين الطلبة,عين الكيحل,46,عين تيموشنت
1468,عقب الليل,عين الكيحل,46,عين تيموشنت
1469,بني صاف,بني صاف,46,عين تيموشنت
1478,الحساسنة,حمام بوحجر,46,عين تيموشنت
1476,الأمير عبد القادر,بني صاف,46,عين تيموشنت
1488,سيدي صافي,بني صاف,46,عين تيموشنت
1484,ولهاصة الغرابة,ولهاصة الغرابة,46,عين تيموشنت
1487,سيدي ورياش,ولهاصة الغرابة,46,عين تيموشنت
1464,عين الأربعاء,عين الأربعاء,46,عين تيموشنت
1475,المساعيد,العامرية,46,عين تيموشنت
1480,وادي برقش,حمام بوحجر,46,عين تيموشنت
1485,سيدي بن عدة,عين تموشنت,46,عين تيموشنت
1466,عين تموشنت,عين تموشنت,46,عين تيموشنت
1470,بوزجار,العامرية,46,عين تيموشنت
1477,حمام بوحجر,حمام بوحجر,46,عين تيموشنت
1493,ضاية بن ضحوة,ضاية بن ضحوة,47,غرداية
1500,المنصورة,المنصورة,47,غرداية
1494,العطف,بونورة,47,غرداية
1492,بونورة,بونورة,47,غرداية
1503,زلفانة,زلفانة,47,غرداية
1497,القرارة,القرارة,47,غرداية
1502,سبسب,متليلي,47,غرداية
1501,متليلي,متليلي,47,غرداية
1491,بريان,بريان,47,غرداية
1496,غرداية,غرداية,47,غرداية
1516,القطار,مازونة,48,غليزان
1530,أولاد يعيش,عمي موسى,48,غليزان
1509,بني درقن,زمورة,48,غليزان
1511,دار بن عبد الله,زمورة,48,غليزان
1541,زمورة,زمورة,48,غليزان
1512,جديوية,جديوية,48,غليزان
1519,حمري,جديوية,48,غليزان
1507,بلعسل بوزقزة,المطمر,48,غليزان
1517,المطمر,المطمر,48,غليزان
1534,سيدي  خطاب,المطمر,48,غليزان
1537,سيدي امحمد بن عودة,المطمر,48,غليزان
1505,عين طارق,عين طارق,48,غليزان
1518,حد الشكالة,عين طارق,48,غليزان
1515,الولجة,عمي موسى,48,غليزان
1522,مازونة,مازونة,48,غليزان
1504,عين الرحمة,يلل,48,غليزان
1520,القلعة,يلل,48,غليزان
1538,سيدي سعادة,يلل,48,غليزان
1540,يلل,يلل,48,غليزان
1539,سوق الحد,الرمكة,48,غليزان
1524,منداس,منداس,48,غليزان
1528,وادي السلام,منداس,48,غليزان
1535,سيدي لزرق,منداس,48,غليزان
1506,عمي موسى,عمي موسى,48,غليزان
1526,واريزان,وادي رهيو,48,غليزان
1525,مرجة سيدي عابد,وادي رهيو,48,غليزان
1531,أولاد سيدي الميهوب,جديوية,48,غليزان
1508,بن داود,غليزان,48,غليزان
1529,وادي رهيو,وادي رهيو,48,غليزان
1513,الحاسي,عمي موسى,48,غليزان
1536,سيدي أمحمد بن علي,سيدي أمحمد بن علي,48,غليزان
1523,مديونة,سيدي أمحمد بن علي,48,غليزان
1510,بني زنطيس,سيدي أمحمد بن علي,48,غليزان
1527,وادي الجمعة,الحمادنة,48,غليزان
1521,لحلاف,وادي رهيو,48,غليزان
1533,غليزان,غليزان,48,غليزان
1514,الحمادنة,الحمادنة,48,غليزان
1532,الرمكة,الرمكة,48,غليزان
25,تنركوك,تنركوك,49,تيميمون
24,تيميمون,تيميمون,49,تيميمون
15,أولاد السعيد,تيميمون,49,تيميمون
12,المطارفة,أوقروت,49,تيميمون
19,طالمين,شروين,49,تيميمون
14,أولاد عيسى,شروين,49,تيميمون
7,شروين,شروين,49,تيميمون
3,أوقروت,أوقروت,49,تيميمون
8,دلدول,أوقروت,49,تيميمون
11,قصر قدور,تنركوك,49,تيميمون
23,تيمياوين,برج باجي مختار,50,برج باجي مختار
5,برج باجي مختار,برج باجي مختار,50,برج باجي مختار
258,رأس الميعاد,سيدي  خالد,51,أولاد جلال
232,بسباس,سيدي  خالد,51,أولاد جلال
259,سيدي  خالد,سيدي  خالد,51,أولاد جلال
240,الدوسن,أولاد جلال,51,أولاد جلال
237,الشعيبة,أولاد جلال,51,أولاد جلال
255,أولاد جلال,أولاد جلال,51,أولاد جلال
265,بني عباس,بني عباس,52,بني عباس
282,تامترت,بني عباس,52,بني عباس
271,إقلي,إقلي,52,بني عباس
269,الواتة,الواتة,52,بني عباس
279,أولاد خضير,أولاد خضير,52,بني عباس
273,كرزاز,كرزاز,52,بني عباس
283,تيمودي,كرزاز,52,بني عباس
274,القصابي,أولاد خضير,52,بني عباس
266,بن يخلف,كرزاز,52,بني عباس
360,إينغر,إينغر,53,عين صالح
357,عين صالح,عين صالح,53,عين صالح
358,فقارة الزوى,عين صالح,53,عين صالح
363,تين زواتين,تين زواتين,54,عين قزام
356,عين قزام,عين قزام,54,عين قزام
1107,تماسين,تماسين,55,تقرت
1104,سيدي سليمان,المقارين,55,تقرت
1097,المقارين,المقارين,55,تقرت
1099,النزلة,تقرت,55,تقرت
1091,بلدة اعمر,تماسين,55,تقرت
1106,تبسبست,تقرت,55,تقرت
1108,تقرت,تقرت,55,تقرت
1105,الطيبات,الطيبات,55,تقرت
1092,العالية,الحجيرة,55,تقرت
1094,الحجيرة,الحجيرة,55,تقرت
1090,بن ناصر,الطيبات,55,تقرت
1098,المنقر,الطيبات,55,تقرت
1109,الزاوية العابدية,تقرت,55,تقرت
1161,جانت,جانت,56,جانت
1158,برج الحواس,جانت,56,جانت
1296,أم الطيور,المغير,57,المغير
1300,سيدي عمران,جامعة,57,المغير
1293,المرارة,جامعة,57,المغير
1281,جامعة,جامعة,57,المغير
1306,تندلة,جامعة,57,المغير
1284,المغير,المغير,57,المغير
1303,سطيل,المغير,57,المغير
1302,سيدي خليل,المغير,57,المغير
1495,المنيعة,المنيعة,58,المنيعة
1499,حاسي القارة,المنيعة,58,المنيعة
1498,حاسي الفحل,المنصورة,58,المنيعة
