post_code,post_name,post_address,commune_id,commune_name,daira_name,wilaya_code,wilaya_name
19067,طاية,طاية,732,الطاية,حمام السخنة,19,سطيف
19068,تيزي نبشار,تيزي نبشار,734,تيزي نبشار,عموشة,19,سطيف
19069,تيزي نبراهم,تيزي نبراهم,731,تالة إيفاسن,ماوكلان,19,سطيف
19070,عين دكار,عين دكار,701,بوسلام,بوعنداس,19,سطيف
19071,عين الحمراء,عين الحمراء,727,صالح باي,صالح باي,19,سطيف
19072,عين مرقوم,عين مرقوم,719,ماوكلان,ماوكلان,19,سطيف
19073,عين مسعود,عين مسعود,676,عين أرنات,عين أرنات,19,سطيف
19074,عين الرمادة,عين الرمادة,679,عين الحجر,عين أزال,19,سطيف
19075,عين الطريق,عين الطريق، سطيف,729,سطيف,سطيف,19,سطيف
19076,آيت نوال مزادة,آيت نوال مزادة,684,أيت نوال مزادة,بوعنداس,19,سطيف
19077,آيت تيزي,آيت تيزي,685,ايت تيزي,بوعنداس,19,سطيف
19078,أقريف - بورديم,أقريف - بورديم,695,بني عزيز,بني عزيز,19,سطيف
19079,البطحة,البطحة,675,عين عباسة,عين أرنات,19,سطيف
19080,بن دياب,بن دياب,712,قجال,قجال,19,سطيف
19081,بني عفيف,بني عفيف,691,بني شبانة,بني ورتيلان,19,سطيف
19082,بني براهيم,بني براهيم,681,عين لقراج,بني ورتيلان,19,سطيف
19083,بني جماتي,بني جماتي,691,بني شبانة,بني ورتيلان,19,سطيف
19084,بني حافظ,بني حافظ,681,عين لقراج,بني ورتيلان,19,سطيف
19085,بني خلاد,بني خلاد,684,أيت نوال مزادة,بوعنداس,19,سطيف
19086,بيضة,بيضة,728,سرج الغول,بابور,19,سطيف
19087,بئر جديد,بئر جديد (التلة),733,التلة,حمام السخنة,19,سطيف
19088,بوعمران,بوعمران,686,عموشة,عموشة,19,سطيف
19089,بوجليخ,بوجليخ,702,بوطالب,صالح باي,19,سطيف
19090,بوفروج,بوفروج,715,حمام قرقور,حمام قرقور,19,سطيف
19091,بوحيرة,بوحيرة,676,عين أرنات,عين أرنات,19,سطيف
19092,بوطالب,بوطالب,702,بوطالب,صالح باي,19,سطيف
19093,شعبة شرفة,شعبة شرفة,675,عين عباسة,عين أرنات,19,سطيف
19095,شوف القداد,شوف القداد، سطيف,729,سطيف,سطيف,19,سطيف
19096,دار الحج,دار الحج,711,قنزات,قنزات,19,سطيف
19097,جرمان,جرمان,688,بازر سكرة,العلمة,19,سطيف
19098,العناصر - قاعدة,عين أرنات,676,عين أرنات,عين أرنات,19,سطيف
19099,الحشيشية,الحشيشية,720,مزلوق,عين أرنات,19,سطيف
19101,المرجة,المرجة,704,جميلة,جميلة,19,سطيف
19102,فوسينيي,فوسينيي,675,عين عباسة,عين أرنات,19,سطيف
19105,غبولة,غبولة,681,عين لقراج,بني ورتيلان,19,سطيف
19106,حامة,حامة,714,الحامة,صالح باي,19,سطيف
19107,خلفون,خلفون,676,عين أرنات,عين أرنات,19,سطيف
19108,كرجانة,كرجانة,716,حربيل,قنزات,19,سطيف
19109,العوامر,العوامر,686,عموشة,عموشة,19,سطيف
19110,معافر,معافر,727,صالح باي,صالح باي,19,سطيف
19111,مهوان,مهوان,707,أوريسيا,عين أرنات,19,سطيف
19113,ملول,ملول,709,قلال,عين ولمان,19,سطيف
19114,مرزغلل,مرزغلل,677,عين أزال,عين أزال,19,سطيف
19115,وادي البرد,وادي البرد,721,واد البارد,عموشة,19,سطيف
19116,أولاد علي بن ناصر,أولاد علي بن ناصر,692,بني فودة,جميلة,19,سطيف
19117,أولاد عياد,أولاد عياد,715,حمام قرقور,حمام قرقور,19,سطيف
19118,أولاد معيزة,أولاد معيزة,703,الدهامشة,عين الكبيرة,19,سطيف
19119,أولاد محالة,أولاد محالة,717,قصر الابطال,عين ولمان,19,سطيف
19120,أولاد صابر,أولاد صابر,723,أولاد صابر,قجال,19,سطيف
19121,أولاد سي أحمد,أولاد سي أحمد,724,أولاد سي أحمد,عين ولمان,19,سطيف
19122,سيدي صالح,سيدي صالح,706,العلمة,العلمة,19,سطيف
19123,سمارة,سمارة,688,بازر سكرة,العلمة,19,سطيف
19124,سوق الأحد,سوق الأحد,701,بوسلام,بوعنداس,19,سطيف
19125,تاشودة,تاشودة,730,تاشودة,بئر العرش,19,سطيف
19127,زراية,زراية,689,بيضاء برج,عين أزال,19,سطيف
19128,شيرهوم,شيرهوم,692,بني فودة,جميلة,19,سطيف
19129,عين أولمان - جنوب,شارع قانوني عثمان,680,عين ولمان,عين ولمان,19,سطيف
19130,بحباحة,بحباحة,695,بني عزيز,بني عزيز,19,سطيف
19131,سطيف - الهضاب,سطيف - حي الهضاب,729,سطيف,سطيف,19,سطيف
19132,عين أزل - شيبي عثمان,عين أزل - حي شيبي عثمان,677,عين أزال,عين أزال,19,سطيف
19133,العلمة - ثابت بوزيد,العلمة - ثابت بوزيد,706,العلمة,العلمة,19,سطيف
19134,سطيف - عين موس,سطيف - عين موس,729,سطيف,سطيف,19,سطيف
19135,العلمة - 19 جوان,العلمة - 19 جوان,706,العلمة,العلمة,19,سطيف
19136,سطيف - عين الرمان,سطيف - عين الرمان,729,سطيف,سطيف,19,سطيف
19137,سطيف - جامعة الباز,سطيف - الباز,729,سطيف,سطيف,19,سطيف
19138,سطيف - الجامعة,سطيف - الجامعة,729,سطيف,سطيف,19,سطيف
19139,عين الكبيرة - سياري خليفة,شارع الشهيد سياري خليفة، عين الطويلة، سطيف,678,عين الكبيرة,عين الكبيرة,19,سطيف
19140,سطيف - جامعة محمد الأمين دباغين 2,سطيف - جامعة محمد الأمين دباغين 2,729,سطيف,سطيف,19,سطيف
19141,عين أزل - شمال,عين أزل - شمال,677,عين أزال,عين أزال,19,سطيف
19142,عين أرنات - القاعدة,عين أرنات - القاعدة,676,عين أرنات,عين أرنات,19,سطيف
19143,قيجل القديمة,قيجل القديمة,712,قجال,قجال,19,سطيف
19144,عين أرنات - أول نوفمبر,,676,عين أرنات,عين أرنات,19,سطيف
,,,729,سطيف,سطيف,19,سطيف
,,,729,سطيف,سطيف,19,سطيف
,,,729,سطيف,سطيف,19,سطيف
23031,العلمة,حي العلمة,706,العلمة,العلمة,19,سطيف
24050,طاية,شارع محمد زروق,732,الطاية,حمام السخنة,19,سطيف
25050,صالح باي,صالح باي,727,صالح باي,صالح باي,19,سطيف
35020,سوق الحد,شارع تيمزريت، سوق الحد,701,بوسلام,بوعنداس,19,سطيف
40032,الولجة,الولجة,708,الولجة,بئر العرش,19,سطيف
43037,عين الحمراء,عين الحمراء,727,صالح باي,صالح باي,19,سطيف
44063,أولاد سي أحمد,أولاد سي أحمد وسط,724,أولاد سي أحمد,عين ولمان,19,سطيف
48048,الولجة,القرية الزراعية,708,الولجة,بئر العرش,19,سطيف
48068,سوق الحد,حي أولاد أحمد,701,بوسلام,بوعنداس,19,سطيف
20000,سعيدة - القباضة الرئيسة,حي الثورة، سعيدة,745,سعيدة,سعيدة,20,سعيدة
20001,عين الحجر,حي الشهداء، عين الحجر,735,عين الحجر,عين الحجر,20,سعيدة
20002,بالول,شارع الشهداء، أولاد براهيم,743,أولاد إبراهيم,أولاد ابراهيم,20,سعيدة
20003,الحساسنة,شارع الإستقلال، الحساسنة,739,الحساسنة,الحساسنة,20,سعيدة
20004,الرباحية,شارع الأمير عبد القادر، الرباحية,744,أولاد خالد,سيدي بوبكر,20,سعيدة
20005,سعيدة - بوخرس,حي بلهادي بن يامينة,745,سعيدة,سعيدة,20,سعيدة
20006,سعيدة - النصر,سعيدة - حي النصر,745,سعيدة,سعيدة,20,سعيدة
20007,سيدي بوبكر,حي فيلاح الطيب، سيدي بوبكر,748,سيدي بوبكر,سيدي بوبكر,20,سعيدة
20008,يوب,شارع الصومام، يوب,750,يوب,يوب,20,سعيدة
20009,عين سخونة,حي البريد، عين سخونة,736,عين السخونة,الحساسنة,20,سعيدة
20010,بوخرس,حي بوخرس، سعيدة,745,سعيدة,سعيدة,20,سعيدة
20011,حمام ربي,قرية حمام ربي,744,أولاد خالد,سيدي بوبكر,20,سعيدة
20012,خلف الله,قرية خلف الله,746,سيدي احمد,عين الحجر,20,سعيدة
20013,معمورة,شارع أول نوفمبر، معمورة,741,المعمورة,الحساسنة,20,سعيدة
20014,مولاي العربي,شارع أول نوفمبر، مولاي العربي,742,مولاي العربي,عين الحجر,20,سعيدة
20015,سعيدة - النقيب محجوب,سعيدة - حي النقيب محجوب,745,سعيدة,سعيدة,20,سعيدة
20016,سعيدة - حي الرياض,سعيدة - حي الرياض,745,سعيدة,سعيدة,20,سعيدة
20017,سعيدة - داودي,سعيدة - حي داودي موسى,745,سعيدة,سعيدة,20,سعيدة
20018,سعيدة - خاطر,سعيدة - حي خاطر عبد القادر,745,سعيدة,سعيدة,20,سعيدة
20019,سيدي اعمر,قرية سيدي اعمر,747,سيدي عمر,سيدي بوبكر,20,سعيدة
20020,عين تغات,دوار عين تغات,744,أولاد خالد,سيدي بوبكر,20,سعيدة
20021,شركي سيدي عيسى,دوار سيدي عيسى,747,سيدي عمر,سيدي بوبكر,20,سعيدة
20022,ضاحية الزراقات,دوار الزراقات,736,عين السخونة,الحساسنة,20,سعيدة
20023,فيجل,قرية فيجل,738,دوي ثابت,يوب,20,سعيدة
20024,حاسي العابد,قرية حاسي العابد,750,يوب,يوب,20,سعيدة
20025,حونت,قرية حونت,740,هونت,سيدي بوبكر,20,سعيدة
20026,خليفة معطة,دوار خليفة معطة,750,يوب,يوب,20,سعيدة
20027,خريشفة,قرية خريشفة,743,أولاد إبراهيم,أولاد ابراهيم,20,سعيدة
20028,لوكدة عين الزرقة,دوار عين الزرقة,744,أولاد خالد,سيدي بوبكر,20,سعيدة
20029,ميمونة - عين سلطان,شارع دليل خيرات محمد، عين سلطان,737,عين السلطان,أولاد ابراهيم,20,سعيدة
20030,مولاي التهامي,قرية مولاي التهامي,748,سيدي بوبكر,سيدي بوبكر,20,سعيدة
20031,وادي بربور,قرية وادي بربور,750,يوب,يوب,20,سعيدة
20032,سيدي معمر,قرية سيدي معمر,735,عين الحجر,عين الحجر,20,سعيدة
20033,سيدي مبارك,دوار سيدي مبارك,735,عين الحجر,عين الحجر,20,سعيدة
20034,تامسنة,قرية تامسنة,739,الحساسنة,الحساسنة,20,سعيدة
20035,تيرسين,شارع مقدم أحمد,749,تيرسين,أولاد ابراهيم,20,سعيدة
20036,توتة,دوار توتة,743,أولاد إبراهيم,أولاد ابراهيم,20,سعيدة
20037,عين البيضاء,دوار عين البيضاء,738,دوي ثابت,يوب,20,سعيدة
20038,سيدي يوسف,دوار سيدي يوسف,741,المعمورة,الحساسنة,20,سعيدة
20039,سفيد,دوار سفيد,746,سيدي احمد,عين الحجر,20,سعيدة
20040,سيدي أحمد,دوار سيدي أحمد,746,سيدي احمد,عين الحجر,20,سعيدة
20041,المادن - وادي فالت,دوار أولاد فالت,742,مولاي العربي,عين الحجر,20,سعيدة
20042,سعيدة - الصومام,سعيدة - حي الصومام,745,سعيدة,سعيدة,20,سعيدة
20043,سعيدة - 8 ماي 1945,حي 05 جويلية ، سعيدة,745,سعيدة,سعيدة,20,سعيدة
20044,سعيدة - الجامعة,جامعة الدكتور مولاي الطاهر,745,سعيدة,سعيدة,20,سعيدة
20045,يوب - أول نوفمبر,حي صحراوي عبد القادر,750,يوب,يوب,20,سعيدة
20046,مورغاد,دوار مورغاد,746,سيدي احمد,عين الحجر,20,سعيدة
20047,تيمتلاس,دوار تيمتلاس,746,سيدي احمد,عين الحجر,20,سعيدة
20048,أم الدود,دوار أم الدود,742,مولاي العربي,عين الحجر,20,سعيدة
20049,سيدي بوبكر - المحطة البرية,سيدي بوبكر - المحطة,748,سيدي بوبكر,سيدي بوبكر,20,سعيدة
20050,سعيدة - المحطة البرية,سعيدة - حي سالم 2,745,سعيدة,سعيدة,20,سعيدة
20051,بالول - المحطة البرية,بالول - المحطة البرية,743,أولاد إبراهيم,أولاد ابراهيم,20,سعيدة
23005,سيدي عمار,حي 19 جوان - سيدي عمار,747,سيدي عمر,سيدي بوبكر,20,سعيدة
29078,سيدي مبارك,سيدي مبارك,735,عين الحجر,عين الحجر,20,سعيدة
32029,سيدي عمار,سيدي عمار,747,سيدي عمر,سيدي بوبكر,20,سعيدة
42020,سيدي عمار,الشارع الرئيسي - سيدي عمار,747,سيدي عمر,سيدي بوبكر,20,سعيدة
21000,سكيكدة - القباضة الرئيسية,نهج زيغود يوسف,785,سكيكدة,سكيكدة,21,سكيكدة
21001,عزابة,عزابة,755,عزابة,عزابة,21,سكيكدة
21002,كولو,كولو,764,القل,القل,21,سكيكدة
21003,الحروش,الحروش,766,الحروش,الحروش,21,سكيكدة
21004,رمضان جمال,رمضان جمال,782,رمضان جمال,رمضان جمال,21,سكيكدة
21005,تامالوس,تامالوس,786,تمالوس,تمالوس,21,سكيكدة
21006,عين شرشار,عين شرشار,752,عين شرشار,عزابة,21,سكيكدة
21007,عين كشيرة,عين كشيرة,753,عين قشرة,عين قشرة,21,سكيكدة
21008,عزابة - الاستقلال,عزابة - الاستقلال,755,عزابة,عزابة,21,سكيكدة
21009,بكوش لخضر,بكوش لخضر,756,بكوش لخضر,بن عزوز,21,سكيكدة
21010,بن عزوز,بن عزوز,757,بن عزوز,بن عزوز,21,سكيكدة
21011,بني أولبان,بني أولبان,759,بني ولبان,سيدي مزغيش,21,سكيكدة
21012,بونغرة,بونغرة,779,أولاد عطية,أولاد عطية,21,سكيكدة
21013,كولو - عين زيدة,كولو - عين زيدة,764,القل,القل,21,سكيكدة
21014,الحروش - المالحة,الحروش - المالحة,766,الحروش,الحروش,21,سكيكدة
21015,الحدائق,الحدائق,768,الحدائق,الحدائق,21,سكيكدة
21016,الولوج,الولوج,760,بني زيد,القل,21,سكيكدة
21017,أمجاز الدشيش,أمجاز الدشيش,770,مجاز الدشيش,الحروش,21,سكيكدة
21018,السبت,السبت,771,السبت,عزابة,21,سكيكدة
21019,كركارة,كركارة,775,الكركرة,تمالوس,21,سكيكدة
21020,أم الطوب,أم الطوب,781,أم الطوب,أم الطوب,21,سكيكدة
21021,رمضان جمال - أول نوفمبر,رمضان جمال - أول نوفمبر,782,رمضان جمال,رمضان جمال,21,سكيكدة
21022,صالح بوشاور,صالح بوشاور,783,صالح بو الشعور,الحروش,21,سكيكدة
21023,سيدي مزغيش,سيدي مزغيش,784,سيدي مزغيش,سيدي مزغيش,21,سكيكدة
21024,سكيكدة - 20 أوت 1955,سكيكدة - 20 أوت 1955,785,سكيكدة,سكيكدة,21,سكيكدة
21025,سكيكدة - 8 ماي 1945,سكيكدة - 8 ماي 1945,785,سكيكدة,سكيكدة,21,سكيكدة
21026,سكيكدة - ديدوش مراد,سكيكدة - ديدوش مراد,785,سكيكدة,سكيكدة,21,سكيكدة
21027,سكيكدة - الإخوة سعدي,سكيكدة - الإخوة سعدي,785,سكيكدة,سكيكدة,21,سكيكدة
21028,زيتونة,زيتونة,788,الزيتونة,الزيتونة,21,سكيكدة
21029,أحمد سالم,أحمد سالم,775,الكركرة,تمالوس,21,سكيكدة
21030,عين أغبال,عين أغبال,763,الشرايع,القل,21,سكيكدة
21031,عين بوزيان,عين بوزيان,751,عين بوزيان,سيدي مزغيش,21,سكيكدة
21032,عزابة بوعصيدة,عزابة بوعصيدة,755,عزابة,عزابة,21,سكيكدة
21033,بني بشير,بني بشير,758,بني بشير,رمضان جمال,21,سكيكدة
21034,بودوخة,بودوخة,753,عين قشرة,عين قشرة,21,سكيكدة
21035,بومعيزة,بومعيزة,757,بن عزوز,بن عزوز,21,سكيكدة
21036,شراية,شراية,763,الشرايع,القل,21,سكيكدة
21037,جندل - سعدي محمد,جندل - سعدي محمد,765,جندل سعدي محمد,عزابة,21,سكيكدة
21038,حمادي كرومة,حمادي كرومة,773,حمادي كرومة,سكيكدة,21,سكيكدة
21039,حمودي حمروش,حمودي حمروش,773,حمادي كرومة,سكيكدة,21,سكيكدة
21040,الملعب,الملعب,777,وادي الزهور,أولاد عطية,21,سكيكدة
21041,منزل بن ديش,منزل بن ديش,755,عزابة,عزابة,21,سكيكدة
21042,وادي ريغة,وادي ريغة,772,فلفلة,سكيكدة,21,سكيكدة
21043,أولاد حبيبة,أولاد حبيبة,780,أولاد حبابة,الحروش,21,سكيكدة
21044,سعيد بوصبع,سعيد بوصبع,766,الحروش,الحروش,21,سكيكدة
21045,سكيكدة - بن مهيدي,سكيكدة - بن مهيدي,785,سكيكدة,سكيكدة,21,سكيكدة
21046,سطورة,سطورة,785,سكيكدة,سكيكدة,21,سكيكدة
21047,زردازاس,زردازاس,787,زردازة,الحروش,21,سكيكدة
21048,عين الشرايعة,عين الشرايعة,786,تمالوس,تمالوس,21,سكيكدة
21049,عين نشامة,عين نشامة,757,بن عزوز,بن عزوز,21,سكيكدة
21050,عين طابية,عين طابية,786,تمالوس,تمالوس,21,سكيكدة
21051,عين الزويت,عين الزويت,754,عين زويت,الحدائق,21,سكيكدة
21052,بين الويدان,بين الويدان,761,بين الويدان,تمالوس,21,سكيكدة
21053,بوشطاطة محمود,بوشطاطة محمود,762,بوشطاطة,الحدائق,21,سكيكدة
21054,بوحلبس,بوحلبس,770,مجاز الدشيش,الحروش,21,سكيكدة
21055,دمنية,دمنية,786,تمالوس,تمالوس,21,سكيكدة
21056,جبل السطايحة,جبل السطايحة,770,مجاز الدشيش,الحروش,21,سكيكدة
21057,الغدير - مرج طاهر,الغدير,767,الغدير,عزابة,21,سكيكدة
21058,المرسى - كليبة حمادي,المرسى,769,المرسى,بن عزوز,21,سكيكدة
21059,الولجة - بولبالوت,الولجة - بولبالوت,776,خناق مايو,أولاد عطية,21,سكيكدة
21060,قربس - مبروك العربي,قربس,765,جندل سعدي محمد,عزابة,21,سكيكدة
21061,حجر مفروش,حجر مفروش,753,عين قشرة,عين قشرة,21,سكيكدة
21062,قنوعة,قنوعة,774,قنواع,الزيتونة,21,سكيكدة
21063,خنق معيون,خنق معيون,776,خناق مايو,أولاد عطية,21,سكيكدة
21064,الزاوية,الزاوية,757,بن عزوز,بن عزوز,21,سكيكدة
21065,مكاسة,مكاسة,756,بكوش لخضر,بن عزوز,21,سكيكدة
21066,منزل الأبطال,منزل الأبطال,755,عزابة,عزابة,21,سكيكدة
21067,وادي الكبير,وادي الكبير,752,عين شرشار,عزابة,21,سكيكدة
21068,وادي القصب,وادي القصب,772,فلفلة,سكيكدة,21,سكيكدة
21069,وادي القصب - VSA,وادي القصب - VSA,783,صالح بو الشعور,الحروش,21,سكيكدة
21070,ركوبة,ركوبة,777,وادي الزهور,أولاد عطية,21,سكيكدة
21071,رامول,رامول,764,القل,القل,21,سكيكدة
21073,سبتي معامش,سبتي معامش,764,القل,القل,21,سكيكدة
21074,الطاحونة,الطاحونة,753,عين قشرة,عين قشرة,21,سكيكدة
21075,توميات,توميات,766,الحروش,الحروش,21,سكيكدة
21076,وادي ريغة البحري,وادي ريغة البحري,772,فلفلة,سكيكدة,21,سكيكدة
21077,سوق الثلاثاء,سوق الثلاثاء,784,سيدي مزغيش,سيدي مزغيش,21,سكيكدة
21078,سكيكدة - الجامعة,سكيكدة - الجامعة,785,سكيكدة,سكيكدة,21,سكيكدة
21081,تامالوس الأعلى,الجهة الشمالية لمدينة تامالوس,786,تمالوس,تمالوس,21,سكيكدة
21082,سكيكدة - هواري بومدين,حي مرج الديب، 218 مسكن، عمارة 02، رقم 01، سكيكدة,785,سكيكدة,سكيكدة,21,سكيكدة
21083,حجيرية,منطقة حجيرية,786,تمالوس,تمالوس,21,سكيكدة
21084,تاليزة,تاليزة,764,القل,القل,21,سكيكدة
21085,العوينات,العوينات,776,خناق مايو,أولاد عطية,21,سكيكدة
,,,785,سكيكدة,سكيكدة,21,سكيكدة
36023,زيتونة,الطريق الوطني رقم 82، زيتونة,788,الزيتونة,الزيتونة,21,سكيكدة
22000,سيدي بلعباس - القباضة الرئيسية,شارع حديد عيسى,824,سيدي بلعباس,سيدي بلعباس,22,سيدي بلعباس
22001,سفيزف,جادة بن بولعيد,821,سفيزف,سفيزف,22,سيدي بلعباس
22002,سيدي بلعباس - سيدي بلعباس,نهج عبان رمضان,824,سيدي بلعباس,سيدي بلعباس,22,سيدي بلعباس
22003,سيدي بلعباس - طايبي العربي,نهج الشيخ العربي التبسي,824,سيدي بلعباس,سيدي بلعباس,22,سيدي بلعباس
22004,بن باديس,شارع مشتي قويدر,797,بن باديس,بن باديس,22,سيدي بلعباس
22006,سيدي بلعباس - أول نوفمبر,شارع علي بومنجل,824,سيدي بلعباس,سيدي بلعباس,22,سيدي بلعباس
22007,تلاغ,جادة العربي بن مهيدي,836,تلاغ,تلاغ,22,سيدي بلعباس
22008,بوخنفيس,شارع البريد,801,بوخنفيس,سيدي علي بن يوب,22,سيدي بلعباس
22009,ضاية,شارع سيدي شعيب,803,الضاية,تلاغ,22,سيدي بلعباس
22010,حاسي زهانة,الطريق الوطني باتجاه تلمسان,806,حاسي زهانة,بن باديس,22,سيدي بلعباس
22011,مرحوم,شارع محمد بوضياف,809,مرحوم,مرحوم,22,سيدي بلعباس
22012,مرين,جادة القائد عبد الهادي,811,مرين,مرين,22,سيدي بلعباس
22013,مصطفى بن براهيم,شارع ضيافي حبيب,813,مصطفى بن ابراهيم,مصطفى بن ابراهيم,22,سيدي بلعباس
22014,سيدي علي بوسيدي,شارع صحراوي قدور,823,سيدي علي بوسيدي,سيدي علي بوسيدي,22,سيدي بلعباس
22015,سيدي بلعباس - أديم فتيحة,شارع أديم فتيحة,824,سيدي بلعباس,سيدي بلعباس,22,سيدي بلعباس
22016,سيدي بلعباس - الوئام,سيدي بلعباس - الوئام,824,سيدي بلعباس,سيدي بلعباس,22,سيدي بلعباس
22017,سيدي بلعباس - سعدان,سيدي بلعباس - ضابط البحرية سعدان,824,سيدي بلعباس,سيدي بلعباس,22,سيدي بلعباس
22018,سيدي بلعباس - زبانة,شارع قاضي بلهادي,824,سيدي بلعباس,سيدي بلعباس,22,سيدي بلعباس
22019,سيدي حمدوش,شارع الأمير عبد القادر,828,سيدي حمادوش,عين البرد,22,سيدي بلعباس
22020,سيدي لحسن,الطريق الوطني رقم 7,830,سيدي لحسن,سيدي لحسن,22,سيدي بلعباس
22021,تنيرة,شارع تومي لخضر,837,تنيرة,تنيرة,22,سيدي بلعباس
22022,عين البرد,شارع شايب جيلالي,789,عين البرد,عين البرد,22,سيدي بلعباس
22023,بالعربي,شارع الإخوة ساسي,796,بلعربي,مصطفى بن ابراهيم,22,سيدي بلعباس
22024,المطر,الطريق الوطني باتجاه تلمسان,807,لمطار,سيدي علي بوسيدي,22,سيدي بلعباس
22025,مزاورو,جادة محمد خميستي,812,مزاورو,تلاغ,22,سيدي بلعباس
22026,مولاي سليسن,شارع بن دحو بلحسن,814,مولاي سليسن,مولاي سليسن,22,سيدي بلعباس
22027,سفيزف - سهوة,طريق بوحنيفية,821,سفيزف,سفيزف,22,سيدي بلعباس
22028,سيدي علي بن يوب,ساحة الشهداء,822,سيدي علي بن يوب,سيدي علي بن يوب,22,سيدي بلعباس
22029,سيدي براهيم,شارع الأمير عبد القادر,825,سيدي ابراهيم,عين البرد,22,سيدي بلعباس
22032,طابية,شارع حابول حابول,832,طابية,سيدي علي بن يوب,22,سيدي بلعباس
22033,تسالة,شارع ضابط البحرية عبد الكريم,838,تسالة,تسالة,22,سيدي بلعباس
22034,عين عدن,شارع غالم,793,عين أدن,سفيزف,22,سيدي بلعباس
22035,عين قادة,شارع حرينيش لخضر,790,عين قادة,سيدي علي بوسيدي,22,سيدي بلعباس
22036,عين تيندامين,شارع نيمر محمد,792,عين تندمين,مولاي سليسن,22,سيدي بلعباس
22037,عين التريد,عين التريد,791,عين الثريد,تسالة,22,سيدي بلعباس
22038,بدرابين المقراني,شارع الأمير عبد القادر,795,بضرابين المقراني,بن باديس,22,سيدي بلعباس
22039,بالعالية يملول,محلة بالعالية,802,شيطوان البلايلة,بن باديس,22,سيدي بلعباس
22040,بن عشيبة - شليعة,شارع كريم جلول,798,بن عشيبة شلية,تنيرة,22,سيدي بلعباس
22041,بئر الحمام,طريق تاغوراية,799,بئر الحمام,مرحوم,22,سيدي بلعباس
22042,بوعيش,بوعيش,824,سيدي بلعباس,سيدي بلعباس,22,سيدي بلعباس
22043,بوجبعة - البرج,شارع 20 مسكن,800,بوجبهة البرج,سفيزف,22,سيدي بلعباس
22044,بومعد - تيلموني,حي الجديد,839,تلموني,مصطفى بن ابراهيم,22,سيدي بلعباس
22045,شتوان,شتوان,802,شيطوان البلايلة,بن باديس,22,سيدي بلعباس
22046,دلاحيم,دلاحيم,828,سيدي حمادوش,عين البرد,22,سيدي بلعباس
22047,الحصيبة,شارع حجيري جيلالي,804,الحصيبة,مولاي سليسن,22,سيدي بلعباس
22049,حاسي دحو,حاسي دحو,805,حاسي دحو,تنيرة,22,سيدي بلعباس
22050,إغتي,إغتي,822,سيدي علي بن يوب,سيدي علي بن يوب,22,سيدي بلعباس
22051,مقادرة,شارع بن تريسي بلحول,808,مكدرة,عين البرد,22,سيدي بلعباس
22052,مسيد,شارع مغربي قادة,810,مسيد,سفيزف,22,سيدي بلعباس
22053,وادي مبتوح,شارع ديدوش مراد,800,بوجبهة البرج,سفيزف,22,سيدي بلعباس
22054,وادي السبع,شارع غالم أحمد,815,وادي السبع,راس الماء,22,سيدي بلعباس
22055,وادي سفيون,الطريق الرئيسي,816,وادي سفيون,تنيرة,22,سيدي بلعباس
22056,وادي توريرة,الطريق الرئيسي,817,وادي تاوريرة,مرين,22,سيدي بلعباس
22057,أولاد علي بن ناصر,شارع سردي قدور,789,عين البرد,عين البرد,22,سيدي بلعباس
22058,رجم دموش,طريق البلدية,819,رجم دموش,راس الماء,22,سيدي بلعباس
22059,الصفصاف,الصفصاف,797,بن باديس,بن باديس,22,سيدي بلعباس
22060,سهالة تاورة,سهالة تاورة,820,السهالة الثورة,تسالة,22,سيدي بلعباس
22061,سيدي شايب,شارع غربي يوسف,826,سيدي شعيب,مرحوم,22,سيدي بلعباس
22062,سيدي دحو ديزير,حي 08 ماي 1945,827,سيدي دحو الزاير,سيدي علي بوسيدي,22,سيدي بلعباس
22063,سيدي يعقوب بن طمين,شارع المسجد,831,سيدي يعقوب,سيدي لحسن,22,سيدي بلعباس
22064,تاودموت,الشارع الرئيسي,833,تاودموت,مرين,22,سيدي بلعباس
22065,تفسور,شارع بوسيف بن عبد الله,834,تفسور,مرين,22,سيدي بلعباس
22066,تغاليمت,جادة محمد خميستي,835,تغاليمت,تلاغ,22,سيدي بلعباس
22067,تلاغ - مقداد محمد,طريق سعيدة,836,تلاغ,تلاغ,22,سيدي بلعباس
22068,زروالة,شارع غارس الغوم مكي,840,زروالة,مصطفى بن ابراهيم,22,سيدي بلعباس
22069,رأس الماء - السعادة,شارع الشهداء,818,راس الماء,راس الماء,22,سيدي بلعباس
22070,العوينات,العوينات,792,عين تندمين,مولاي سليسن,22,سيدي بلعباس
22071,سيدي بلعباس - بني اعمر,حي بني اعمر,824,سيدي بلعباس,سيدي بلعباس,22,سيدي بلعباس
22072,سيدي بلعباس - الدكتور حساني عبد القادر,حي ساقية الحمراء,824,سيدي بلعباس,سيدي بلعباس,22,سيدي بلعباس
22073,بركان بن يعقوب,جادة العربي بن مهيدي,836,تلاغ,تلاغ,22,سيدي بلعباس
22074,توايتة,توايتة,794,العمارنة,سيدي لحسن,22,سيدي بلعباس
22075,سيدي بلعباس - الدرك الوطني,مدرسة الدرك الوطني,824,سيدي بلعباس,سيدي بلعباس,22,سيدي بلعباس
22076,سيدي بلعباس - بلعسل لخضر,حي عدل، سيدي جيلالي,824,سيدي بلعباس,سيدي بلعباس,22,سيدي بلعباس
